x,y,result
17911,56095,24632
43506,39816,31409
46294,34034,42887
51378,35614,19653
13319,360,63415
49254,13654,36848
24568,8867,49579
4991,3485,8512
22859,52357,42052
47600,30294,13230
52685,60473,45548
33935,36995,23773
2323,31951,38768
37464,20495,63107
19124,20658,16797
56295,37035,62543
11215,34263,17778
11314,57510,17495
2760,62693,46864
27587,16080,56930
63053,11303,58145
29735,22084,29185
20171,34727,16334
25569,43030,25501
21546,7632,29002
7787,8694,41467
2567,41723,28241
45689,4890,14239
8136,17616,19797
25386,27260,18072
38275,16143,35317
64296,49491,14987
50407,10073,59088
41463,53168,34262
7228,3512,627
3710,4744,26237
14815,33446,37828
26828,34986,38506
2635,52398,12879
12479,24182,61013
60030,20266,62239
32876,62598,27724
61990,13028,9890
1950,4588,13469
30645,27336,41021
31849,3382,58139
43480,30607,58738
52873,28349,34644
40680,28798,30961
15980,47909,52130
32310,19690,37470
52654,47126,22437
53137,13944,2548
16574,55772,30567
804,29053,14403
14416,60835,28240
49320,47293,55334
57895,45772,38296
60322,59846,46709
50361,25429,58706
21645,16672,8466
28812,65125,6100
47279,16147,58480
27937,22422,42799
44945,43917,28613
4794,11718,35896
63608,57448,61259
58844,51207,33000
5855,9881,25534
41442,6660,42397
38935,55859,15874
1957,22718,10220
37615,59853,8402
2952,32400,21220
54161,53314,38741
57830,10268,40440
4448,21104,1160
9856,51728,6024
37252,37793,12325
8613,16660,18110
16173,13407,20911
28378,14243,18860
5318,21685,14293
65451,11173,23264
31567,41356,16866
17833,4964,35204
31678,19791,31381
27683,3755,33837
14106,30636,58987
36156,2729,4477
18412,28448,24301
12998,22860,3851
49552,22854,21190
9050,21266,37454
60648,17663,39647
37926,11283,61443
31071,767,11252
25527,36389,29774
22453,25441,29082
47562,54020,53733
1259,65396,27635
58985,32937,28755
19649,21130,63095
36693,33755,48102
51766,7311,62977
36485,4640,60077
35759,49483,56204
27501,19774,52880
6799,36552,62898
41041,1909,41944
54215,13430,38317
13193,19749,21757
14198,38720,39720
56138,36651,9389
64161,38163,53018
25133,65421,15476
38021,18581,32671
32820,57670,20359
39711,3976,57870
25888,25940,56266
11287,62373,15366
30580,47047,11691
46318,58082,47820
1284,53118,29127
29096,42326,28943
55028,17774,5050
55757,2683,12343
37523,4417,13882
41403,28124,28973
41069,40027,10958
749,665,55289
39910,38771,3545
19246,7193,7584
30904,58957,54789
11169,56792,6273
19360,22457,42156
53628,49941,57237
3967,34409,61831
42485,5251,26721
21989,6043,4090
47578,11479,39775
23818,37797,61523
14162,61341,26303
42215,55566,35689
23928,17746,31463
30055,24677,25822
18411,4428,32491
63449,37657,52537
11621,28815,26950
31077,22790,47134
20070,50437,34708
45247,8161,19456
34840,49215,47746
42570,11788,10896
54467,64559,45500
17831,36507,28218
10501,41650,11301
8767,24663,13979
37453,50982,43225
14692,61381,55990
3190,44748,9342
20521,21602,17124
49176,18433,54654
59259,60797,48188
47248,24799,62058
18050,1781,13863
9699,63298,44052
9942,44540,39342
46975,52512,31224
56328,35904,52769
51534,8622,38396
6873,62035,49153
50272,15640,25847
21161,22188,57714
1085,35854,17167
18031,4276,55668
15064,38553,4237
25878,64240,59312
56986,19599,12631
59500,38697,56504
44399,12012,49348
40479,54098,42215
9772,50422,40789
33100,56747,1650
37396,23890,29986
27114,23393,13394
32512,33987,15271
19890,17247,44948
49628,41052,31362
39435,50714,36127
11368,57467,29911
54990,26433,9204
30482,15330,22631
25136,21931,61174
34930,19098,31794
60629,13791,2598
31111,35570,35668
2352,40883,48069
20454,35452,38336
32093,57851,17575
59343,59207,45457
15707,26318,31254
27657,35598,46454
43565,11748,11866
11112,17462,6527
62462,22481,58303
9392,51914,39395
48914,39875,7738
1707,8512,38489
61806,36638,60421
27611,56898,20531
50430,58722,7656
26931,52782,10622
34067,47386,65100
22697,623,30640
39700,16502,1256
59830,55407,29907
42821,21950,23971
25467,20848,47058
33698,36580,39943
38311,30623,15559
59061,47704,6913
16999,42438,26267
22041,18707,53404
50951,18310,41543
55345,13024,39543
9670,40238,13608
6208,36602,31204
27482,40276,32261
18450,50180,42925
40899,58151,2239
1145,35192,17339
48020,43966,50315
57142,7950,36801
64815,25303,3508
44530,37589,35084
55926,38054,24685
19755,7388,12879
14955,41796,57068
26096,368,32283
60106,15903,10002
13392,4239,39368
56142,19601,32905
40841,18086,7562
59877,59292,29677
2729,35238,55912
51905,3874,32205
4893,34388,17614
47840,62036,37767
42338,47118,53093
21801,21331,25048
19169,12190,21888
59386,38924,31980
19578,8803,59218
15183,45674,13618
9172,9751,29845
61578,22564,42314
13991,52182,20339
42165,54832,49168
4731,36505,26753
48587,7460,16797
6205,34954,54196
11335,11099,18932
3805,59175,25815
7597,46144,56088
40755,29399,2020
1937,59925,11150
41589,61324,60487
33312,61167,31842
4590,48495,64490
41304,13762,19384
58247,37345,43377
36327,6700,44705
23990,12955,17880
61533,28721,41351
49460,44582,22549
36182,55666,49056
13999,47517,17518
1227,17804,15624
41155,8824,55728
63949,16373,11291
38223,348,62216
10761,14275,38100
61673,44073,43409
9905,725,17365
27030,51209,3229
14487,19740,8947
23017,50814,15354
26440,47007,1701
63769,22436,50880
10190,47691,3083
1480,46373,54328
37819,15480,15486
28353,39047,11319
33285,3971,49731
47871,31696,8947
20345,20557,20241
32045,31106,10708
34833,28180,7723
9641,44738,10142
28905,36672,3906
30410,43392,14465
56412,53427,23286
28669,17315,36751
34896,26901,25882
39751,45087,47831
9054,41231,13566
25922,46874,29597
56712,54276,261
20383,24459,34675
58247,2717,16743
56155,13055,49454
23275,22662,9681
44161,58108,1112
50842,53802,54439
37309,14210,19953
24937,2181,42243
57603,15811,2035
55608,20734,8519
33126,24966,47798
47635,7339,42439
4516,56690,11090
48571,30439,5323
38027,39745,46573
19177,58411,26212
64205,11887,7116
61129,54822,42397
24942,18867,23417
11947,3565,59758
11437,62790,60575
57368,48747,7584
11462,16767,25324
50928,3527,17884
32579,40998,54769
24262,167,21187
427,6360,8226
7507,4943,38020
63050,56079,24038
35382,35540,19986
30287,54560,11959
28413,28954,34071
909,24005,7688
18238,25852,49048
42872,30186,2336
29418,54310,57821
27438,21248,36247
37519,38900,11811
38016,22909,58303
42428,5057,50943
63908,1152,23520
5225,64336,65447
7513,12733,7488
3741,5026,49559
3274,39124,26344
40566,33561,53073
28147,3442,41609
62516,29056,14495
27447,15217,65225
54909,4781,4105
45403,18789,51705
59091,7303,29449
40038,31072,22790
46204,12517,40147
53982,23095,31455
17575,52352,51381
24247,22800,39377
51150,31761,63041
35534,54892,27271
36787,38808,31971
28479,11815,6493
6832,56626,42095
15257,3810,59701
20145,42704,16828
19027,9517,51284
47486,64431,50431
28306,41039,14920
6197,2807,32273
6574,52401,17352
15324,60556,41977
9958,32899,64710
47371,34206,22746
55700,32984,42357
429,25696,55535
22339,37216,19843
64505,50818,19347
49032,5800,54649
41907,64289,43229
9610,62053,38670
41456,28638,38123
6032,23405,19813
27532,34338,39089
64444,33729,23260
37146,5481,51676
20592,52470,26812
499,30551,64806
19831,47871,20843
64758,9993,35201
15317,65187,36234
35690,37656,31563
36866,34657,22056
22937,20360,6652
40457,64845,6294
19112,50068,37580
61360,60569,8814
13169,1854,27529
18436,40701,23270
36193,17343,30150
8892,7801,30282
22824,29485,44914
60271,23323,49812
60037,14565,51232
5656,59257,34917
24559,20974,20131
58907,60249,33406
58631,30235,556
29369,16030,34028
50596,4289,7619
15337,4171,29152
54357,11159,38793
64741,1988,49179
13014,17639,49331
42690,49207,52220
34983,51583,23921
57008,57807,44553
15530,51742,32254
15593,10030,64566
770,21250,1754
3749,25329,25950
42224,62656,44280
20041,35317,32321
27354,49411,39412
51348,12413,10766
53700,1147,50918
16585,42519,3910
12307,15788,4406
44508,25321,64564
33428,21660,38660
8991,2873,30755
7706,462,21901
60680,23236,57811
52204,10735,61589
33267,52975,11885
31985,37016,48922
12766,8672,29753
34135,32808,64936
43989,61490,52947
16681,29799,39953
8365,4843,33764
30947,24951,49552
47363,43255,60557
40739,26333,58739
3039,8629,6789
47994,12030,58746
11502,55700,56401
12492,6645,64545
13399,64697,38046
17380,46666,35993
52134,49366,36307
18145,64901,58743
58038,52280,5424
32171,36490,15908
48232,48853,18107
751,56598,38564
53696,31699,57712
16011,35521,12233
9416,56751,11852
61855,12455,10803
65380,44312,43724
24486,11345,51747
34475,36978,10136
17990,47874,14958
36138,35371,11190
29003,22735,13190
19199,47148,4526
22098,11700,41226
33891,54270,19041
48190,16586,743
37585,48942,40642
7646,25744,36917
15103,23658,42056
61266,24519,38600
14871,57584,28493
36974,14714,47150
36358,61460,5693
26059,5295,4896
32901,44049,31277
53170,3502,64232
13883,16635,57757
26237,33082,10293
63784,48336,18990
44783,32138,17003
37069,27435,37338
48724,9117,5847
10839,56371,52117
34862,25942,60744
14492,30590,21634
50462,29363,17703
22636,21898,57571
44077,58994,45107
17821,4599,47599
64290,50723,12879
48649,51922,65459
54225,62532,22262
3020,14925,20381
30077,1266,23117
63262,9322,31053
33404,34793,13704
36757,16591,13265
43911,47597,12392
7425,13235,12759
8001,21917,17139
43825,58463,29533
51280,924,17553
14824,29820,23076
59919,32646,60793
34419,58671,17858
17831,17530,46343
45056,6519,46164
14525,48076,26156
21445,44602,23142
49342,19170,33423
53924,17209,31624
53964,25144,37265
33801,32337,55236
7203,41226,42842
45572,15205,51861
63143,23860,41188
8131,48886,64841
24785,22955,48373
13168,19167,51624
55602,47588,5955
12300,7896,27425
65118,57356,61984
14416,14105,49254
39894,35861,40029
58708,23699,18325
55031,47095,53454
40909,43458,14153
6701,9172,57336
10257,13905,31236
50398,55830,63364
29110,48004,56295
14153,37241,60338
31352,38939,4853
60197,44520,49553
58106,50261,22328
26570,4868,48922
58158,26151,8282
62225,7036,27547
40257,36582,58026
42897,33428,34840
60281,32391,46330
14985,35653,65254
10311,21687,22106
44825,20569,19553
35592,29686,62780
10862,64703,6478
12152,25015,29896
36407,43504,60633
63955,31066,26946
22487,56523,59880
15790,49058,28607
61391,8411,8647
9672,58079,2735
15447,49930,20594
29123,58345,44677
17820,23867,33952
25198,32805,49384
59520,35510,19039
54492,38808,19998
56080,24546,11554
2956,1404,42332
23712,15109,57130
26420,60119,47161
58614,24837,61892
25648,15563,38443
15822,41439,1923
64622,11676,44807
49850,8756,47299
4218,65297,2548
58686,33342,54111
58104,10969,32486
57209,17765,44701
43774,51192,10922
53276,32729,28468
24463,43818,13322
57276,27419,317
45223,15450,25020
42529,6105,28455
10031,35605,19389
30943,35680,26585
51169,46766,1945
11581,50254,27873
58443,61431,3897
59010,62661,33992
61191,52159,45245
30466,53757,61411
63129,22138,55381
5985,41365,55793
7792,59261,61892
8557,32255,62125
37541,295,47390
59675,17226,32282
15745,36667,64713
23332,25777,53567
6734,54276,14564
61457,57904,5108
35504,7501,65245
42620,28410,46142
3394,36093,51351
25534,64586,30495
22715,56000,48422
52805,20306,8274
12600,58791,39100
61672,20393,3183
52514,4691,4690
52648,24517,38620
4986,46786,58911
41744,20732,16015
17915,65077,47301
46510,24650,30391
53815,42430,36428
17016,23782,3244
49931,59637,17357
52193,53326,40578
30192,12189,23087
52374,52907,54764
2651,39642,9390
7675,15251,62175
32895,3809,17609
35644,19871,865
8500,22755,29024
44389,13487,30097
4004,20596,46381
34220,21920,65297
20135,15192,48598
46570,8413,2333
57623,63587,30296
32196,42016,16638
57686,18851,20631
29805,22340,49966
31040,16642,11356
9710,33691,17391
56284,17385,43691
48943,23642,61801
21194,19049,56423
43514,29695,44941
41805,22365,63655
43183,45809,38666
42962,11865,41460
2192,63097,26164
27058,48763,40154
5973,19144,16570
46812,38169,28753
61160,38961,60813
57020,25428,38050
61302,22523,16253
42070,5474,59052
56214,32817,30414
22860,39620,32114
56459,44055,48046
58669,34435,45467
8212,34937,26195
56801,51396,27726
15208,34226,4352
63262,17401,3334
31785,24782,22559
626,37759,54390
43927,47438,2499
10390,39549,526
20862,1873,44090
64978,16627,28403
24396,41510,23813
22101,15073,44101
8789,44961,41378
54693,65248,46658
23479,47825,11963
34146,31692,36205
17224,25410,30987
17550,32433,53896
59636,15274,54780
49834,25884,37023
40057,50460,63258
63643,18446,29524
32361,8496,63769
57996,53223,20655
10370,57436,10095
4312,34766,23397
33409,26414,45041
49839,42198,12198
5838,38994,44052
41909,29317,30527
21281,10518,2286
61009,38506,4323
35928,13022,842
5401,30027,62400
28297,55235,40192
55912,2816,56907
40158,54018,51270
21263,6981,50534
62514,13722,41068
60205,7346,20594
5620,64517,13329
42113,39029,23507
25394,26415,33541
15690,31233,14232
65409,57599,42296
60551,21153,57823
2579,56023,1499
59660,38508,43973
3507,65061,50371
2998,31804,43076
54759,58910,50408
34621,29379,62062
47390,55884,27329
36360,44367,17534
4068,31027,1036
51714,9689,46647
30007,28290,51512
48719,55402,36793
54705,64409,6061
21097,54577,56171
56471,16110,1148
10193,59051,19668
6595,4315,10180
32022,10103,54277
3838,35020,65245
41907,58598,42055
28393,10990,12007
22439,10246,14014
1337,58800,31325
54614,5406,64925
24289,40791,46781
15095,54297,32860
3543,63815,32825
44161,58248,31233
62687,65259,35110
47288,53620,44821
15832,57481,7318
47134,22428,39956
61796,13619,29048
32531,97,18696
48639,8901,57926
58695,11495,12524
19892,15596,65249
21741,21229,55270
8859,10818,47343
26635,33148,63757
51609,41731,25633
21908,55152,15827
40009,532,15839
47863,37158,26726
253,29613,37845
25241,16085,10268
21556,6837,37629
38513,17815,31798
20456,5507,44434
17912,3558,26368
14408,11070,64008
15054,34300,19826
26667,36796,44242
55529,35526,19517
47614,16627,47398
3137,33685,53908
58359,25045,51920
23299,32830,63516
25577,5624,7158
4451,25830,5716
35238,29692,53946
41916,56794,41499
36530,14892,30573
9072,56987,38253
20399,26984,37850
60546,34807,2451
38055,10062,4142
3570,64722,46062
46858,59099,64705
34710,28934,52189
10189,37847,28543
62619,3011,23783
62893,20381,56183
35841,22932,4746
26006,40292,10304
48763,61244,11684
4447,25142,7264
52501,40977,41178
40034,61573,41732
32426,60434,49510
23020,27434,25262
29704,61075,8080
37497,33274,52003
60259,18817,25966
26836,29432,21520
47751,37026,19995
1741,44833,56720
40037,64635,63533
65214,10341,10862
22029,25682,5181
50634,5255,15036
21389,55081,29479
30397,8352,27446
30520,4894,25818
4387,62947,6789
65328,27407,27977
24844,29495,43368
22945,62341,47371
62770,17666,23310
15620,24069,40787
47098,63372,22704
61095,48840,54949
42668,35594,52980
47937,42344,20722
45936,4429,60642
2489,31032,47452
9684,23878,17212
20575,40081,51720
32231,51096,42890
44976,36618,39473
48506,44767,53467
64026,7812,864
8724,21433,23161
4616,5957,35210
39100,20237,58925
30026,20661,59510
18071,25583,63706
3964,60740,64703
61178,51902,7200
37546,41576,53749
56331,40036,62718
7070,478,35428
63914,27646,38093
40560,30608,18090
13205,19998,50576
1688,61711,14355
64765,177,20981
3986,7952,41931
21611,8602,12229
13909,60711,61727
28840,43935,19147
15835,46912,1855
3981,19799,64559
42114,65159,18254
6163,14122,43972
41197,62495,4052
54159,48268,25376
62974,52535,3380
10377,37996,28855
17606,23582,30816
57995,19294,14382
19755,57223,28751
19472,23742,58077
65175,41083,29891
32344,13547,25079
36257,61185,39791
57483,52092,37170
42559,61464,9451
6354,19135,34847
61086,12518,2235
33257,36746,57929
9476,21878,40458
19477,6912,48540
8876,29854,20626
44909,26483,9291
53436,37367,39396
45777,7654,4746
29052,65250,65218
31396,28690,16254
40796,63741,37435
42237,11515,33419
59388,34183,41216
63608,36409,41421
30110,4425,37652
55544,25658,42949
16943,23264,28070
62405,26420,13685
45143,16344,59486
33333,54020,57926
46198,12704,16690
14965,34096,65017
50071,60743,1431
41750,13586,33491
60455,7608,26778
42276,35714,39074
5812,18976,10795
47230,65200,58148
53159,45300,10764
36071,17732,14597
49726,26078,64622
43391,1132,4174
49342,40258,29600
27552,28947,58441
56602,60885,36554
17430,37263,20010
8052,32395,3671
5822,58123,28617
27601,47572,45574
6171,22518,7662
55181,48448,54426
58232,60993,64388
1886,39924,29458
60656,55046,57096
19687,31189,8165
7240,3876,46105
57267,50631,59227
5008,41072,14975
25351,32560,33483
4482,16416,40224
27908,21912,46475
53680,35960,48255
54308,59502,38611
28546,16371,9005
41536,34718,14618
38889,31180,6362
17628,31584,31844
26636,19515,2384
5971,21754,16944
9023,25659,22262
52944,16264,56372
29535,44674,2103
1357,34544,1437
20208,26709,57422
1567,24690,158
43126,29475,15625
46603,31268,37729
65436,35373,50534
25232,28445,8192
51744,1231,53321
63164,25096,34974
32412,15255,6156
56681,59048,60546
34770,62653,34905
15265,43794,36107
22774,2672,17582
60058,52310,9976
47346,61416,16559
21317,2017,64815
22588,22884,21539
26708,177,3120
52360,7773,48130
31446,52259,51018
43146,56679,45467
15166,29353,16315
57910,12792,36759
54449,24785,13823
28048,45593,7943
18296,62818,61577
42708,33561,63161
41075,65483,53009
36234,35596,38865
52255,18042,44497
31474,8034,56332
20060,54063,24518
30919,46768,11013
54241,17741,29370
54541,20149,54379
4463,32150,11036
11290,19629,10068
61503,3663,17641
32422,50415,6093
28448,60470,56396
30470,46744,53122
57751,7641,45665
14768,33288,45551
7586,51002,50768
3347,59841,62934
3507,34821,36572
2338,23567,48556
23347,33258,63189
4797,12050,5803
51000,59339,15768
32199,55463,34172
25952,43490,35215
9555,21918,45945
47153,41978,49967
6795,10063,65097
36911,37266,26748
56807,29124,17165
44907,6038,24903
62413,52493,58072
57040,222,17212
46797,60547,35833
35044,49136,2467
18577,58392,62213
16856,23374,53768
4904,2319,44302
17176,37104,12146
57782,43128,4681
15057,1799,30645
65046,62210,39962
43777,6304,17327
6736,15150,37549
43571,63544,400
44275,22941,12033
4044,41151,60214
9897,61084,48226
41374,56694,48456
56094,10880,63509
40293,9134,27591
3734,57150,22170
32509,8639,54877
59469,49685,57520
45744,51714,44224
27276,60802,51449
53513,26785,49980
57474,31753,64491
33089,64210,8752
46904,11123,17194
62216,25642,24710
34064,723,18961
1256,43961,7265
61808,42630,28474
35118,52365,13445
53510,9873,29878
61499,57245,15708
1486,28470,40633
347,60955,14709
12617,46092,55920
47132,39894,13186
41356,35108,43256
1141,33293,31396
1324,34231,1037
31966,48228,38048
45354,28645,5080
8333,13881,15871
29368,9589,60317
57842,25638,4346
52219,27423,14166
12465,40192,19791
37297,8426,596
31900,38783,32015
36897,32248,35167
34201,49514,60974
12802,15795,21259
23871,54159,7248
50903,25012,46754
21915,52227,5891
59243,53881,1586
34918,39060,41879
16988,43252,64241
52941,46356,37790
52841,45246,24461
6457,39523,42582
7132,18922,32705
14177,44429,54376
27349,46078,10190
17675,64246,13827
12788,51876,46778
48223,25591,63903
2134,6556,15609
14212,53037,119
31569,36127,38745
39727,25274,13542
24471,9108,17703
64335,41459,26331
52360,51739,11788
22278,39663,57522
31448,28735,54475
13649,38580,6916
47658,27826,543
17472,9469,47530
8367,35147,27437
8178,21155,2817
21485,56401,37185
46746,23620,56724
62958,60959,56985
11119,28989,57405
31549,50847,59452
54264,56020,38765
59955,53061,14516
31942,46777,47081
39263,54220,64725
20903,5173,51462
17417,34552,36397
43754,65075,58718
62379,61226,51185
9006,5208,27476
30836,17185,61472
26364,52322,54436
8048,7573,26001
10404,5469,49009
2994,21524,10732
34458,34544,41708
6833,23184,23990
25027,1251,34925
10708,56969,58001
48029,49971,16956
45651,3395,12
55144,63068,17415
37947,33361,53324
62606,34789,12683
29050,6075,16664
39998,59886,45848
23260,825,51235
46670,31309,59350
8398,57074,19292
36778,11393,60866
13060,5698,9884
45938,19894,50279
28883,5427,46235
21145,39591,38987
62396,3637,43215
24024,42510,52922
7032,13631,2180
40041,44980,29095
46992,37109,48198
14231,10504,49888
43184,54230,43233
4853,906,1645
55055,51523,38298
32215,63454,43525
43059,3455,26335
9309,56120,58385
9154,55247,26525
10477,38037,63419
60674,31622,31437
12090,57533,15027
35260,36114,64734
34505,42292,19693
49746,9008,9307
21734,31201,62412
46118,35966,57713
41705,23764,34476
24658,46558,18952
24670,14176,55005
32544,56886,13541
12092,10066,12932
60342,21401,1398
648,3958,44120
11111,11126,54579
41995,6247,14941
42748,54086,18300
63781,12471,51175
24663,32749,53626
54763,8871,44649
41758,10959,64619
40072,22338,27676
46925,16240,53048
46103,6045,58917
62799,5235,43759
20221,29805,59026
62122,32314,43576
39872,56926,54854
53715,40521,24429
60885,64826,17345
51647,37343,9912
5536,28858,37995
25891,3780,10898
41329,50555,42518
36529,30554,4766
59426,12750,40059
41513,33961,55478
35088,22901,63590
50202,15654,2078
28947,47464,7369
20889,49169,33596
11732,17474,55514
15945,51604,19348
8863,4123,7399
26587,4210,54724
3411,12696,15774
41553,8948,54663
41554,1907,24020
12728,17345,22946
52462,49258,64363
47900,46351,43004
62008,23876,53657
14775,31559,54127
46777,64977,63062
47213,10186,35428
46904,2565,12956
59356,58636,43143
20040,9763,17853
44702,28903,54904
13886,5751,50737
33113,17298,6515
18448,9129,21037
26246,60002,50571
11037,38975,25211
11810,63500,20432
22695,59711,14669
44314,19166,28687
18049,59089,45290
50726,64826,53471
58529,32401,13787
9475,39895,712
34967,3293,21691
32993,55007,64734
13057,12158,15510
18372,26943,53338
17909,51486,49335
44241,36357,21164
60616,4950,62623
30822,6115,16978
43925,42633,49466
4078,1083,1485
36806,48392,14752
20249,54855,27191
41944,5437,4472
54144,34936,33036
37839,63620,4098
9294,7269,64844
1375,42287,48996
62276,14432,3535
54446,15111,30422
41376,6817,37209
1060,20079,29217
43175,61676,36536
25030,8460,56846
2254,3417,58413
51094,6332,6426
4501,22362,36282
54725,24750,21624
11680,31131,31525
30188,286,21225
529,2490,50876
63906,9823,7286
9759,65282,56336
52111,6498,47287
14177,41020,36231
21609,55553,29053
47838,22670,5403
10095,25475,25894
18808,35125,59132
33936,21063,9091
38543,19492,58948
27395,43044,52621
41855,16583,42513
2257,53535,61161
47714,32446,26738
53822,48244,48575
34936,52190,61305
58068,44696,36100
51935,44642,2745
51194,574,42397
20124,7266,40947
56127,2424,15848
29936,684,21926
27900,48745,8532
35810,61837,56857
4270,8815,29399
15791,31666,37970
51859,57646,58344
48249,54116,34899
45644,30426,58797
21024,33928,55449
13132,55961,12002
20581,5663,41702
35119,6978,23446
50305,20776,46434
7552,4892,57131
28043,63680,10459
7317,57979,51254
64365,35217,20673
41187,34637,52610
31516,45457,16777
43452,47308,53886
11585,29773,49223
39417,59834,36852
18352,19523,53232
24722,39377,8173
53451,37855,46881
29800,8494,23980
43518,64920,30862
15472,28286,36652
20158,23025,20516
33179,48202,27457
21168,40496,58814
40643,19995,27748
10176,16292,30520
54632,41693,40161
61750,32546,60823
23464,7797,44429
62320,62881,53670
2094,15134,64802
16866,26817,39443
54511,4780,14053
64673,18774,405
13274,42654,16319
18156,28747,42142
5402,38315,24559
51773,38582,58320
20979,7403,11624
13541,61623,26596
27399,23717,60387
12378,16493,40402
65411,8590,51414
49040,23337,51133
16388,45823,39903
20681,18483,6810
60958,37548,62863
45300,49932,51827
42328,44436,13180
3168,55602,49743
21552,21325,42562
18812,26955,64816
59640,5047,34307
15082,12451,40835
13540,11167,18622
39850,37258,41331
23545,56344,63583
37132,32136,27458
39847,60470,54098
48525,20132,54453
15613,1470,56757
15552,53161,22936
46771,65485,35080
29951,25669,19453
3116,20016,37244
47221,24441,17664
38829,8638,25937
18544,43876,16224
8638,33626,34680
56328,22178,12109
44794,30640,189
59437,2802,13883
21447,31031,11782
34938,61294,45412
25964,17925,48792
15888,41577,39567
19396,31441,47341
29201,629,35292
31389,59152,41717
26299,34505,28920
13631,7983,5320
58946,52460,33492
16622,11953,62946
30799,25260,25838
45579,21589,1272
47439,24835,26966
52230,41338,289
27637,8140,40381
6832,62576,17608
3896,32796,41366
14964,19785,23128
8836,34360,57718
51227,38037,47056
34990,17078,28610
31652,61289,57967
51584,45284,44765
3735,44992,19950
32206,20357,4944
56946,63006,25278
45617,36987,52478
19058,27518,17013
61823,5751,3056
3319,23923,21106
13891,10152,35076
20962,17788,46479
42949,35926,63908
37573,51785,33054
4749,23263,57979
24285,39739,21367
40341,55937,61422
35491,26388,55179
35683,39226,25446
5843,2352,26851
59583,62789,45706
65359,39663,59116
34239,18879,1618
1643,30524,39679
24631,4963,8135
54448,38522,63099
15115,9872,39796
56310,58065,24167
45799,28346,45827
44312,50548,45888
51609,3060,13656
24750,26413,1772
58997,60242,26221
52801,29143,45534
33930,58644,33499
31496,27976,5060
55896,31318,19019
2101,24597,55097
50197,3745,5115
55122,9291,42945
8708,44032,662
47813,23824,45107
53905,38586,58063
16351,34167,14549
1395,60664,31838
19177,53005,8407
63724,43928,37108
13881,57184,60496
38632,1144,23079
20789,7025,40851
59789,52286,43622
35001,50148,45731
18066,37102,14728
9207,2726,37498
40847,64329,27499
12017,49556,843
42824,59831,65394
7842,31192,62186
32880,24194,37483
65359,34276,9278
19320,18999,21377
21743,17506,46521
62927,35624,52510
9153,36021,11374
36769,29943,39197
43047,31021,56744
16691,12510,35424
15631,34758,47562
49613,24838,9856
37485,24923,1021
23630,49502,64355
8941,917,62724
43796,16783,56237
32109,11139,64403
40978,31930,37602
45415,60298,7241
50929,1620,64788
12267,48318,11317
37245,21420,26858
18802,8476,28289
51363,61849,5595
39498,2517,13696
8822,55129,16437
37275,58435,4057
14430,9222,11753
17820,38061,37670
58725,26761,53293
38978,36984,49217
43545,5549,35747
48123,18985,23120
37479,28000,52749
13746,22870,9040
29621,26014,58181
5651,1328,28355
47434,24454,31826
9805,33260,32152
20765,49303,404
35777,29588,53391
38894,7515,64173
22485,53325,64951
16737,40306,15920
25848,9925,7100
1529,64826,61305
46909,45075,36343
4837,29494,50975
64061,42317,5239
57495,12269,31854
65187,21579,30693
38283,5301,202
22907,20180,32421
29755,32713,28063
53440,50521,9973
16478,23680,3932
14571,55373,46391
31195,37057,48393
43160,47933,28295
11825,3471,9174
57858,13355,30905
2759,39230,21272
58430,7597,16909
3187,56954,40281
49914,60682,48929
3686,49564,33687
16723,41969,49075
54865,39631,54672
62150,19083,48248
6806,50053,63387
4066,23284,16162
8195,18638,24537
13120,39391,56662
55695,56280,64504
21786,1983,29802
59751,14107,4835
15338,62511,20813
53338,8231,7029
4570,56525,412
65185,54484,25880
51670,3333,12650
38510,2855,2430
45303,27838,11913
42487,41916,61933
46921,49294,51179
26431,50988,55891
7040,34627,8699
4088,20161,1468
8480,59784,11559
10903,30267,36481
61767,5117,32668
44375,11568,1880
2090,32175,322
19800,6661,45304
23162,19447,12803
61145,9294,32658
22781,34118,63997
12150,2547,24964
61957,54638,57400
44463,43340,46558
38394,5357,43819
28790,45435,13324
39984,32879,9371
58,48465,32761
27126,10961,19906
13194,23356,347
16079,57570,35153
34924,18170,37737
24207,54724,49726
24831,47369,27367
8634,20439,47481
56664,31416,46749
54557,3276,6303
33963,50977,16309
57914,12889,51412
28779,30770,29697
18246,57570,62986
10667,58231,47209
24912,10726,64943
41158,52038,44317
21688,54353,36751
9856,37767,54231
46385,44781,57932
55937,5054,42951
33968,15231,59917
52424,42603,12740
35670,43550,37648
8481,24690,44170
46826,42445,62120
10129,39203,64740
55334,38909,17771
4436,8043,34636
30942,15104,1225
736,55854,10286
25830,41895,61608
42355,47518,64760
30710,52212,45243
19748,11557,22523
31455,10147,4668
16612,65424,26418
25378,3498,57358
42490,61049,12584
47048,50971,34090
20201,28337,28438
27879,30331,15340
2003,17676,17241
3702,6439,26276
25719,34644,24196
21544,26455,634
24961,47374,44866
2813,1778,39903
29355,33523,48863
53990,49103,3444
45081,19908,3092
59251,61693,61696
19795,19091,167
65192,62285,31512
14603,46703,7242
47719,34805,58458
9502,10060,23987
65136,11506,44554
27736,3300,16889
17946,53456,26759
37945,39490,36285
14374,62906,51925
21326,17187,59975
64685,50681,10920
50710,53138,27993
34247,30254,15139
